Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 139,0,129,68,180,34.0,154.5,0,tracked object
Object 137,56,73,74,94,65.0,83.5,0,tracked object
Object 124,95,13,116,37,105.5,25.0,0,tracked object
Object 13,121,61,139,81,130.0,71.0,0,tracked object
Object 36,134,96,170,113,152.0,104.5,0,tracked object
Object 134,137,0,145,3,141.0,1.5,0,tracked object
Object 132,172,138,187,152,179.5,145.0,0,tracked object
Object 135,174,31,191,48,182.5,39.5,0,tracked object
Object 99,182,78,197,94,189.5,86.0,0,tracked object
Object 138,214,159,240,180,227.0,169.5,0,tracked object
Object 133,220,102,229,121,224.5,111.5,0,tracked object
Object 136,223,57,235,72,229.0,64.5,0,tracked object
