Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 176,32,153,47,168,39.5,160.5,0,tracked object
Object 172,43,96,59,115,51.0,105.5,0,tracked object
Object 170,53,59,72,76,62.5,67.5,0,tracked object
Object 173,77,127,93,143,85.0,135.0,0,tracked object
Object 36,98,151,132,164,115.0,157.5,0,tracked object
Object 135,110,84,126,101,118.0,92.5,0,tracked object
Object 99,134,123,149,138,141.5,130.5,0,tracked object
Object 182,152,176,164,180,158.0,178.0,0,new object
Object 156,168,88,180,103,174.0,95.5,0,tracked object
Object 175,183,132,197,148,190.0,140.0,0,tracked object
Object 181,226,159,240,180,233.0,169.5,0,tracked object
