Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 99,157,58,175,76,166.0,67.0,0,tracked object
Object 194,112,26,133,45,122.5,35.5,0,tracked object
Object 201,130,96,169,127,149.5,111.5,0,tracked object
Object 217,97,87,116,107,106.5,97.0,0,tracked object
Object 220,212,52,230,71,221.0,61.5,0,tracked object
Object 221,202,117,218,136,210.0,126.5,0,tracked object
Object 226,45,70,66,89,55.5,79.5,0,tracked object
Object 227,43,29,67,41,55.0,35.0,0,tracked object
Object 229,175,10,187,27,181.0,18.5,0,tracked object
Object 228,52,145,73,163,62.5,154.0,0,tracked object
