Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 139,0,133,53,180,26.5,156.5,0,tracked object
Object 137,37,63,56,85,46.5,74.0,0,tracked object
Object 124,86,6,107,33,96.5,19.5,0,tracked object
Object 13,106,63,126,82,116.0,72.5,0,tracked object
Object 36,115,98,153,120,134.0,109.0,0,tracked object
Object 132,148,147,165,160,156.5,153.5,0,tracked object
Object 135,167,37,186,56,176.5,46.5,0,tracked object
Object 99,168,88,185,104,176.5,96.0,0,tracked object
Object 133,204,119,215,136,209.5,127.5,0,tracked object
Object 138,209,162,240,180,224.5,171.0,0,tracked object
Object 136,216,73,229,88,222.5,80.5,0,tracked object
