Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 71,55,150,74,166,64.5,158.0,0,tracked object
Object 40,57,76,76,94,66.5,85.0,0,tracked object
Object 67,60,35,83,48,71.5,41.5,0,tracked object
Object 13,103,100,123,119,113.0,109.5,0,tracked object
Object 48,127,42,149,60,138.0,51.0,0,tracked object
Object 36,133,118,175,143,154.0,130.5,0,tracked object
Object 43,167,79,185,98,176.0,88.5,0,tracked object
Object 70,192,33,205,50,198.5,41.5,0,tracked object
Object 72,203,144,221,163,212.0,153.5,0,tracked object
Object 73,225,79,240,99,232.5,89.0,0,tracked object
