Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 13,99,55,120,77,109.5,66.0,0,tracked object
Object 36,109,94,151,120,130.0,107.0,0,tracked object
Object 48,165,26,187,48,176.0,37.0,0,tracked object
Object 99,167,84,186,101,176.5,92.5,0,tracked object
Object 103,79,0,100,23,89.5,11.5,0,tracked object
Object 106,221,68,236,85,228.5,76.5,0,tracked object
Object 107,208,120,221,140,214.5,130.0,0,tracked object
Object 108,147,151,165,165,156.0,158.0,0,tracked object
Object 109,30,55,47,79,38.5,67.0,0,tracked object
Object 111,0,137,43,180,21.5,158.5,0,tracked object
