Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 281,57,68,77,89,67.0,78.5,0,tracked object
Object 282,12,46,31,64,21.5,55.0,0,tracked object
Object 300,84,13,104,30,94.0,21.5,0,tracked object
Object 301,122,49,140,67,131.0,58.0,0,tracked object
Object 303,87,87,129,113,108.0,100.0,0,tracked object
Object 310,19,6,41,19,30.0,12.5,0,tracked object
Object 312,8,124,27,141,17.5,132.5,0,tracked object
Object 313,148,7,161,23,154.5,15.0,0,tracked object
Object 314,180,52,197,72,188.5,62.0,0,tracked object
Object 315,160,115,177,134,168.5,124.5,0,tracked object
