Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 328,15,32,34,42,24.5,37.0,0,tracked object
Object 282,16,66,32,81,24.0,73.5,0,tracked object
Object 332,21,129,37,141,29.0,135.0,0,tracked object
Object 281,56,79,72,96,64.0,87.5,0,tracked object
Object 326,69,31,87,45,78.0,38.0,0,tracked object
Object 303,81,88,114,112,97.5,100.0,0,tracked object
Object 329,104,56,119,71,111.5,63.5,0,tracked object
Object 330,121,17,133,31,127.0,24.0,0,tracked object
Object 331,142,104,157,120,149.5,112.0,0,tracked object
Object 333,152,51,168,67,160.0,59.0,0,tracked object
Object 334,208,25,240,132,224.0,78.5,0,tracked object
