Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 305,59,169,76,180,67.5,174.5,0,tracked object
Object 282,59,103,77,120,68.0,111.5,0,tracked object
Object 307,61,62,83,77,72.0,69.5,0,tracked object
Object 281,102,127,121,143,111.5,135.0,0,tracked object
Object 300,124,72,144,90,134.0,81.0,0,tracked object
Object 303,130,143,168,165,149.0,154.0,0,tracked object
Object 301,162,107,179,124,170.5,115.5,0,tracked object
Object 306,187,61,200,78,193.5,69.5,0,tracked object
Object 304,194,164,211,180,202.5,172.0,0,tracked object
Object 308,216,105,233,124,224.5,114.5,0,tracked object
