Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 36,99,123,136,140,117.5,131.5,0,tracked object
Object 99,138,90,153,107,145.5,98.5,0,tracked object
Object 13,75,94,94,113,84.5,103.5,0,tracked object
Object 124,37,58,57,81,47.0,69.5,0,tracked object
Object 135,113,48,131,66,122.0,57.0,0,tracked object
Object 156,170,55,181,71,175.5,63.0,0,tracked object
Object 160,54,19,76,38,65.0,28.5,0,tracked object
Object 162,186,101,198,120,192.0,110.5,0,tracked object
Object 163,155,153,170,168,162.5,160.5,0,tracked object
Object 164,214,126,239,180,226.5,153.0,0,new object
Object 165,17,127,39,153,28.0,140.0,0,new object
