Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 36,142,143,177,156,159.5,149.5,0,tracked object
Object 99,179,113,195,129,187.0,121.0,0,tracked object
Object 135,154,71,171,90,162.5,80.5,0,tracked object
Object 156,213,75,226,92,219.5,83.5,0,tracked object
Object 170,95,48,115,65,105.0,56.5,0,tracked object
Object 172,85,85,102,104,93.5,94.5,0,tracked object
Object 173,120,117,137,133,128.5,125.0,0,tracked object
Object 175,229,123,240,142,234.5,132.5,0,tracked object
Object 176,72,144,88,159,80.0,151.5,0,tracked object
Object 177,194,171,210,180,202.0,175.5,0,tracked object
Object 179,0,165,19,180,9.5,172.5,0,tracked object
Object 180,0,0,19,57,9.5,28.5,0,tracked object
