Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 36,122,126,164,140,143.0,133.0,0,tracked object
Object 99,169,90,187,110,178.0,100.0,0,tracked object
Object 135,140,40,162,62,151.0,51.0,0,tracked object
Object 156,210,49,225,69,217.5,59.0,0,tracked object
Object 170,74,11,96,30,85.0,20.5,0,tracked object
Object 172,59,53,78,76,68.5,64.5,0,tracked object
Object 173,97,91,117,113,107.0,102.0,0,tracked object
Object 175,226,106,240,130,233.0,118.0,0,tracked object
Object 176,43,123,59,141,51.0,132.0,0,tracked object
Object 177,182,161,201,178,191.5,169.5,0,tracked object
Object 179,0,173,10,180,5.0,176.5,0,tracked object
