Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 10,50,12,77,25,63.5,18.5,0,tracked object
Object 11,51,57,74,78,62.5,67.5,0,tracked object
Object 21,56,144,79,162,67.5,153.0,0,tracked object
Object 13,108,76,132,99,120.0,87.5,0,tracked object
Object 3,127,10,151,30,139.0,20.0,0,tracked object
Object 14,145,90,190,122,167.5,106.0,0,tracked object
Object 1,176,48,195,67,185.5,57.5,0,tracked object
Object 17,194,0,207,16,200.5,8.0,0,tracked object
Object 19,223,114,240,135,231.5,124.5,0,tracked object
Object 20,233,45,240,58,236.5,51.5,0,tracked object
