Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 36,128,149,163,162,145.5,155.5,0,tracked object
Object 99,165,120,180,135,172.5,127.5,0,tracked object
Object 156,198,84,211,100,204.5,92.0,0,tracked object
Object 170,83,57,103,73,93.0,65.0,0,tracked object
Object 172,73,93,90,111,81.5,102.0,0,tracked object
Object 173,106,125,123,140,114.5,132.5,0,tracked object
Object 175,214,129,228,147,221.0,138.0,0,tracked object
Object 176,61,150,76,165,68.5,157.5,0,tracked object
Object 177,182,176,195,180,188.5,178.0,0,tracked object
Object 180,0,0,12,26,6.0,13.0,0,tracked object
Object 135,140,81,157,98,148.5,89.5,0,tracked object
