Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 99,106,64,121,79,113.5,71.5,0,tracked object
Object 194,67,44,82,59,74.5,51.5,0,tracked object
Object 201,92,95,122,123,107.0,109.0,0,tracked object
Object 217,64,95,80,112,72.0,103.5,0,tracked object
Object 219,115,23,126,36,120.5,29.5,0,tracked object
Object 220,150,51,167,65,158.5,58.0,0,tracked object
Object 221,152,104,166,120,159.0,112.0,0,tracked object
Object 223,207,15,240,121,223.5,68.0,0,tracked object
Object 224,35,151,53,162,44.0,156.5,0,tracked object
Object 226,19,89,37,105,28.0,97.0,0,tracked object
Object 227,12,54,32,64,22.0,59.0,0,tracked object
Object 225,235,175,240,180,237.5,177.5,0,tracked object
