Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 36,91,109,135,135,113.0,122.0,0,tracked object
Object 99,131,68,149,88,140.0,78.0,0,tracked object
Object 107,188,74,203,94,195.5,84.0,0,tracked object
Object 13,58,85,82,107,70.0,96.0,0,tracked object
Object 117,161,24,174,41,167.5,32.5,0,tracked object
Object 118,93,23,115,44,104.0,33.5,0,tracked object
Object 120,224,127,240,176,232.0,151.5,0,tracked object
Object 122,163,137,179,156,171.0,146.5,0,tracked object
Object 123,19,7,44,23,31.5,15.0,0,tracked object
Object 124,8,54,30,76,19.0,65.0,0,tracked object
Object 125,0,140,25,163,12.5,151.5,0,tracked object
