Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 36,152,100,191,117,171.5,108.5,0,tracked object
Object 99,195,65,212,85,203.5,75.0,0,tracked object
Object 135,166,17,187,40,176.5,28.5,0,tracked object
Object 173,125,72,146,92,135.5,82.0,0,tracked object
Object 176,66,112,87,128,76.5,120.0,0,tracked object
Object 182,208,129,224,145,216.0,137.0,0,tracked object
Object 183,0,157,52,180,26.0,168.5,0,tracked object
Object 184,78,37,101,59,89.5,48.0,0,tracked object
Object 185,93,0,116,10,104.5,5.0,0,tracked object
Object 156,230,24,240,45,235.0,34.5,0,tracked object
