Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 36,73,117,113,147,93.0,132.0,0,tracked object
Object 99,101,78,118,95,109.5,86.5,0,tracked object
Object 107,156,73,173,90,164.5,81.5,0,tracked object
Object 117,121,32,134,47,127.5,39.5,0,tracked object
Object 13,40,106,61,126,50.5,116.0,0,tracked object
Object 120,213,42,240,162,226.5,102.0,0,tracked object
Object 122,145,136,161,155,153.0,145.5,0,tracked object
Object 123,0,42,15,55,7.5,48.5,0,tracked object
Object 124,0,94,10,105,5.0,99.5,0,new object
Object 118,58,43,80,62,69.0,52.5,0,tracked object
Object 125,0,164,20,180,10.0,172.0,0,new object
