Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 317,158,59,177,78,167.5,68.5,0,tracked object
Object 282,38,49,59,68,48.5,58.5,0,tracked object
Object 303,118,99,164,125,141.0,112.0,0,tracked object
Object 281,85,76,109,97,97.0,86.5,0,tracked object
Object 320,186,14,201,31,193.5,22.5,0,tracked object
Object 318,116,17,140,35,128.0,26.0,0,tracked object
Object 319,46,5,71,20,58.5,12.5,0,tracked object
Object 321,192,130,211,150,201.5,140.0,0,tracked object
Object 322,218,64,235,85,226.5,74.5,0,new object
Object 312,30,127,52,150,41.0,138.5,0,tracked object
