Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 13,135,81,153,98,144.0,89.5,0,tracked object
Object 36,161,98,196,119,178.5,108.5,0,tracked object
Object 99,190,65,206,81,198.0,73.0,0,tracked object
Object 124,93,60,111,76,102.0,68.0,0,tracked object
Object 135,155,31,174,47,164.5,39.0,0,tracked object
Object 141,95,23,117,36,106.0,29.5,0,tracked object
Object 148,89,126,107,140,98.0,133.0,0,tracked object
Object 152,220,121,235,138,227.5,129.5,0,tracked object
Object 154,0,106,11,180,5.5,143.0,0,tracked object
Object 155,0,0,11,40,5.5,20.0,0,tracked object
Object 156,211,25,223,40,217.0,32.5,0,tracked object
Object 157,239,67,240,77,239.5,72.0,0,new object
