Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 125,48,149,71,168,59.5,158.5,0,tracked object
Object 124,61,63,85,87,73.0,75.0,0,tracked object
Object 126,73,16,100,34,86.5,25.0,0,tracked object
Object 13,111,99,134,121,122.5,110.0,0,tracked object
Object 36,142,127,184,149,163.0,138.0,0,tracked object
Object 118,149,40,170,62,159.5,51.0,0,tracked object
Object 99,183,87,200,107,191.5,97.0,0,tracked object
Object 122,204,155,220,173,212.0,164.0,0,tracked object
Object 117,213,44,225,62,219.0,53.0,0,tracked object
Object 127,234,95,240,110,237.0,102.5,0,tracked object
