Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 36,100,153,133,165,116.5,159.0,0,tracked object
Object 99,138,127,153,143,145.5,135.0,0,tracked object
Object 135,119,87,135,103,127.0,95.0,0,tracked object
Object 156,174,97,187,112,180.5,104.5,0,tracked object
Object 170,71,57,87,74,79.0,65.5,0,tracked object
Object 172,55,89,70,108,62.5,98.5,0,tracked object
Object 173,82,124,97,141,89.5,132.5,0,tracked object
Object 175,186,143,199,161,192.5,152.0,0,tracked object
Object 176,36,143,50,159,43.0,151.0,0,tracked object
Object 171,0,0,16,25,8.0,12.5,0,tracked object
