Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 332,32,98,50,117,41.0,107.5,0,tracked object
Object 282,50,28,70,48,60.0,38.0,0,tracked object
Object 337,72,0,87,6,79.5,3.0,0,new object
Object 281,88,62,107,81,97.5,71.5,0,tracked object
Object 303,112,93,153,109,132.5,101.0,0,tracked object
Object 326,128,14,148,32,138.0,23.0,0,tracked object
Object 329,156,58,173,76,164.5,67.0,0,tracked object
Object 331,173,129,191,147,182.0,138.0,0,tracked object
Object 330,192,22,206,39,199.0,30.5,0,tracked object
Object 333,211,74,226,95,218.5,84.5,0,tracked object
Object 334,232,168,240,180,236.0,174.0,0,tracked object
