Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 332,18,92,34,109,26.0,100.5,0,tracked object
Object 282,38,31,54,49,46.0,40.0,0,tracked object
Object 328,54,0,71,13,62.5,6.5,0,tracked object
Object 281,68,63,84,79,76.0,71.0,0,tracked object
Object 303,88,90,123,103,105.5,96.5,0,tracked object
Object 326,105,23,122,37,113.5,30.0,0,tracked object
Object 329,126,61,141,76,133.5,68.5,0,tracked object
Object 331,140,122,156,138,148.0,130.0,0,tracked object
Object 330,159,30,172,45,165.5,37.5,0,tracked object
Object 333,174,75,188,94,181.0,84.5,0,tracked object
Object 334,195,97,240,180,217.5,138.5,0,tracked object
