Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 328,36,54,58,65,47.0,59.5,0,tracked object
Object 282,45,92,65,108,55.0,100.0,0,tracked object
Object 332,64,156,83,168,73.5,162.0,0,tracked object
Object 281,95,98,112,116,103.5,107.0,0,tracked object
Object 326,97,43,115,59,106.0,51.0,0,tracked object
Object 303,124,97,158,126,141.0,111.5,0,tracked object
Object 329,140,63,156,79,148.0,71.0,0,tracked object
Object 330,148,19,160,33,154.0,26.0,0,tracked object
Object 333,186,49,204,63,195.0,56.0,0,tracked object
Object 331,188,106,203,123,195.5,114.5,0,tracked object
