Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 332,26,114,44,132,35.0,123.0,0,tracked object
Object 282,34,38,54,57,44.0,47.5,0,tracked object
Object 337,44,0,66,11,55.0,5.5,0,tracked object
Object 281,78,67,99,86,88.5,76.5,0,tracked object
Object 303,107,91,150,113,128.5,102.0,0,tracked object
Object 326,111,10,132,29,121.5,19.5,0,tracked object
Object 329,147,53,166,72,156.5,62.5,0,tracked object
Object 331,177,123,195,142,186.0,132.5,0,tracked object
Object 330,180,10,194,27,187.0,18.5,0,tracked object
Object 333,207,61,224,82,215.5,71.5,0,tracked object
