Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 63,28,142,51,162,39.5,152.0,0,tracked object
Object 40,43,58,65,80,54.0,69.0,0,tracked object
Object 54,56,14,81,31,68.5,22.5,0,tracked object
Object 13,90,91,114,113,102.0,102.0,0,tracked object
Object 36,122,120,165,143,143.5,131.5,0,tracked object
Object 48,128,35,148,56,138.0,45.5,0,tracked object
Object 43,163,80,180,99,171.5,89.5,0,tracked object
Object 64,190,151,207,170,198.5,160.5,0,tracked object
Object 60,192,38,204,55,198.0,46.5,0,tracked object
Object 65,217,88,232,109,224.5,98.5,0,tracked object
