Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 36,134,129,174,142,154.0,135.5,0,tracked object
Object 99,181,98,198,115,189.5,106.5,0,tracked object
Object 135,159,49,180,70,169.5,59.5,0,tracked object
Object 156,222,62,236,79,229.0,70.5,0,tracked object
Object 173,111,97,132,116,121.5,106.5,0,tracked object
Object 175,229,112,240,131,234.5,121.5,0,tracked object
Object 176,51,125,70,143,60.5,134.0,0,tracked object
Object 182,185,159,202,172,193.5,165.5,0,tracked object
Object 184,71,55,93,79,82.0,67.0,0,tracked object
Object 185,90,10,115,32,102.5,21.0,0,tracked object
Object 183,0,172,15,180,7.5,176.0,0,tracked object
