Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 158,10,86,27,107,18.5,96.5,0,tracked object
Object 124,42,17,63,42,52.5,29.5,0,tracked object
Object 13,72,66,91,87,81.5,76.5,0,tracked object
Object 36,90,105,133,123,111.5,114.0,0,tracked object
Object 135,128,26,150,45,139.0,35.5,0,tracked object
Object 152,143,152,162,168,152.5,160.0,0,tracked object
Object 99,144,79,163,98,153.5,88.5,0,tracked object
Object 156,194,50,209,68,201.5,59.0,0,tracked object
Object 157,196,107,209,129,202.5,118.0,0,tracked object
Object 159,224,165,240,180,232.0,172.5,0,tracked object
