Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 36,165,109,201,127,183.0,118.0,0,tracked object
Object 99,201,77,216,94,208.5,85.5,0,tracked object
Object 13,141,85,159,102,150.0,93.5,0,tracked object
Object 124,102,55,121,74,111.5,64.5,0,tracked object
Object 135,172,38,190,55,181.0,46.5,0,tracked object
Object 141,111,19,133,33,122.0,26.0,0,tracked object
Object 148,89,122,107,138,98.0,130.0,0,tracked object
Object 152,220,138,235,155,227.5,146.5,0,tracked object
Object 156,228,40,240,56,234.0,48.0,0,new object
Object 153,0,160,35,180,17.5,170.0,0,tracked object
Object 154,0,88,10,155,5.0,121.5,0,tracked object
Object 155,0,0,20,56,10.0,28.0,0,tracked object
