Object Name,X1,Y1,X2,Y2,Center X,Center Y,d,description
Object 282,46,105,65,123,55.5,114.0,0,tracked object
Object 309,46,175,57,180,51.5,177.5,0,new object
Object 307,48,62,71,77,59.5,69.5,0,tracked object
Object 281,91,129,112,148,101.5,138.5,0,tracked object
Object 300,115,71,137,90,126.0,80.5,0,tracked object
Object 303,121,148,162,171,141.5,159.5,0,tracked object
Object 301,155,110,173,128,164.0,119.0,0,tracked object
Object 306,182,61,195,79,188.5,70.0,0,tracked object
Object 304,190,170,207,180,198.5,175.0,0,tracked object
Object 308,213,108,230,128,221.5,118.0,0,tracked object
